work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category,annual_taxes
2023,Executive,Full-time,Data Scientist,185000,USD,185000,United States,In-person,United States,M,Data Science and Research,38681.55746592029
2023,Executive,Full-time,Data Scientist,225000,USD,225000,United States,In-person,United States,M,Data Science and Research,45444.1920725865
2023,Executive,Full-time,Data Scientist,145000,USD,145000,United States,In-person,United States,M,Data Science and Research,27670.914207514572
2023,Senior,Full-time,Machine Learning Engineer,226600,USD,226600,United States,In-person,United States,M,Machine Learning and AI,41435.87646691022
2023,Senior,Full-time,Machine Learning Engineer,140100,USD,140100,United States,In-person,United States,M,Machine Learning and AI,25850.122940959303
2023,Senior,Full-time,Data Scientist,45000,EUR,48585,Spain,In-person,Spain,M,Data Science and Research,10405.728646584508
2023,Senior,Full-time,Data Scientist,36000,EUR,38868,Spain,In-person,Spain,M,Data Science and Research,7787.960639274226
2023,Senior,Full-time,Data Scientist,190000,USD,190000,United States,In-person,United States,M,Data Science and Research,37604.4938064407
2023,Senior,Full-time,Data Scientist,165000,USD,165000,United States,In-person,United States,M,Data Science and Research,32224.96946448795
2023,Senior,Full-time,Data Scientist,175000,USD,175000,United States,Remote,United States,M,Data Science and Research,34121.827770702104
2023,Senior,Full-time,Data Scientist,160000,USD,160000,United States,Remote,United States,M,Data Science and Research,28919.199201567455
2023,Senior,Full-time,Machine Learning Engineer,247500,USD,247500,United States,In-person,United States,M,Machine Learning and AI,51942.35551138007
2023,Senior,Full-time,Machine Learning Engineer,172200,USD,172200,United States,In-person,United States,M,Machine Learning and AI,41786.22436939418
2023,Senior,Full-time,Machine Learning Engineer,247500,USD,247500,United States,In-person,United States,M,Machine Learning and AI,54370.24705326661
2023,Senior,Full-time,Machine Learning Engineer,172200,USD,172200,United States,In-person,United States,M,Machine Learning and AI,28208.833859640843
2023,Senior,Full-time,Data Engineer,153600,USD,153600,United States,In-person,United States,M,Data Engineering,30850.126277141317
2023,Senior,Full-time,Data Engineer,106800,USD,106800,United States,In-person,United States,M,Data Engineering,22464.03897415841
2023,Senior,Full-time,Business Intelligence Developer,140000,USD,140000,Canada,In-person,Canada,M,BI and Visualization,27907.82205945828
2023,Senior,Full-time,Business Intelligence Developer,76500,USD,76500,Canada,In-person,Canada,M,BI and Visualization,17286.11049100669
2023,Senior,Full-time,ETL Developer,182850,USD,182850,United States,Remote,United States,M,Data Engineering,35830.85803176489
2023,Senior,Full-time,ETL Developer,113000,USD,113000,United States,Remote,United States,M,Data Engineering,20716.897938477938
2023,Senior,Full-time,Data Engineer,150000,USD,150000,United States,Remote,United States,M,Data Engineering,35200.80074232301
2023,Senior,Full-time,Data Engineer,120000,USD,120000,United States,Remote,United States,M,Data Engineering,24457.557609785305
2023,Mid-level,Full-time,Data Analyst,105000,USD,105000,United States,Remote,United States,M,Data Analysis,20626.59817333795
2023,Mid-level,Full-time,Data Analyst,95000,USD,95000,United States,Remote,United States,M,Data Analysis,16938.452273869756
2023,Senior,Full-time,Data Architect,306000,USD,306000,United States,Remote,United States,M,Data Architecture and Modeling,67150.24547698844
2023,Senior,Full-time,Data Architect,204000,USD,204000,United States,Remote,United States,M,Data Architecture and Modeling,46640.40447090357
2023,Senior,Full-time,Data Scientist,160000,USD,160000,United States,Remote,United States,M,Data Science and Research,31215.766261570585
2023,Senior,Full-time,Data Scientist,135000,USD,135000,United States,Remote,United States,M,Data Science and Research,25317.2147126975
2023,Senior,Full-time,Data Architect,85000,GBP,104584,United Kingdom,In-person,United Kingdom,M,Data Architecture and Modeling,20088.49709195333
2023,Senior,Full-time,Data Architect,75000,GBP,92280,United Kingdom,In-person,United Kingdom,M,Data Architecture and Modeling,15948.711054348802
2023,Mid-level,Full-time,Data Analyst,126000,USD,126000,United States,In-person,United States,M,Data Analysis,28532.958369720764
2023,Mid-level,Full-time,Data Analyst,86400,USD,86400,United States,In-person,United States,M,Data Analysis,17285.95112561433
2023,Senior,Full-time,Data Engineer,232760,USD,232760,United States,Remote,United States,M,Data Engineering,46551.08399579068
2023,Senior,Full-time,Data Engineer,169280,USD,169280,United States,Remote,United States,M,Data Engineering,39048.50811143761
2023,Senior,Full-time,Data Analyst,136000,USD,136000,United States,Remote,United States,M,Data Analysis,25097.216285917984
2023,Senior,Full-time,Data Analyst,104000,USD,104000,United States,Remote,United States,M,Data Analysis,19965.389730684146
2023,Senior,Full-time,Data Scientist,185900,USD,185900,United States,In-person,United States,M,Data Science and Research,36751.10355006246
2023,Senior,Full-time,Data Scientist,129300,USD,129300,United States,In-person,United States,M,Data Science and Research,28475.882391082952
2023,Senior,Full-time,Data Scientist,168000,USD,168000,United States,Remote,United States,M,Data Science and Research,38684.471354108086
2023,Senior,Full-time,Data Scientist,130000,USD,130000,United States,Remote,United States,M,Data Science and Research,28384.378415114603
2023,Senior,Full-time,Data Scientist,185900,USD,185900,United States,In-person,United States,M,Data Science and Research,39890.02444090725
2023,Senior,Full-time,Data Scientist,129300,USD,129300,United States,In-person,United States,M,Data Science and Research,27287.555121825062
2023,Mid-level,Full-time,Data Engineer,162500,USD,162500,United States,In-person,United States,M,Data Engineering,23389.489224903795
2023,Mid-level,Full-time,Data Engineer,130000,USD,130000,United States,In-person,United States,M,Data Engineering,24970.26173675767
2023,Senior,Full-time,Data Scientist,240350,USD,240350,United States,Remote,United States,M,Data Science and Research,44641.91860864284
2023,Senior,Full-time,Data Scientist,174800,USD,174800,United States,Remote,United States,M,Data Science and Research,39507.714505779535
2023,Senior,Full-time,Machine Learning Engineer,247500,USD,247500,United States,In-person,United States,M,Machine Learning and AI,46763.31432554474
2023,Senior,Full-time,Machine Learning Engineer,172200,USD,172200,United States,In-person,United States,M,Machine Learning and AI,41572.17067971113
2023,Senior,Full-time,Data Engineer,154000,USD,154000,United States,In-person,United States,M,Data Engineering,29673.00234331232
2023,Senior,Full-time,Data Engineer,116000,USD,116000,United States,In-person,United States,M,Data Engineering,21117.498303357912
2023,Senior,Full-time,Data Scientist,168000,USD,168000,United States,Remote,United States,M,Data Science and Research,38454.98657623042
2023,Senior,Full-time,Data Scientist,130000,USD,130000,United States,Remote,United States,M,Data Science and Research,26449.648820828243
2023,Senior,Full-time,Data Analyst,153600,USD,153600,United States,Remote,United States,M,Data Analysis,31588.41906058349
2023,Senior,Full-time,Data Analyst,107500,USD,107500,United States,Remote,United States,M,Data Analysis,23845.369561020205
2023,Mid-level,Full-time,Data Analyst,94100,USD,94100,United Kingdom,In-person,United Kingdom,M,Data Analysis,18441.062759786837
2023,Mid-level,Full-time,Data Analyst,72400,USD,72400,United Kingdom,In-person,United Kingdom,M,Data Analysis,13494.367026659627
2023,Senior,Full-time,ML Engineer,178000,USD,178000,United States,Remote,United States,M,Machine Learning and AI,38459.659084490806
2023,Senior,Full-time,ML Engineer,152000,USD,152000,United States,Remote,United States,M,Machine Learning and AI,29359.821956889562
2023,Senior,Full-time,Applied Scientist,192000,USD,192000,United States,Remote,United States,M,Data Science and Research,36585.642845955656
2023,Senior,Full-time,Applied Scientist,164000,USD,164000,United States,Remote,United States,M,Data Science and Research,30529.397374038985
2023,Senior,Full-time,Data Scientist,233200,USD,233200,United States,Remote,United States,M,Data Science and Research,46422.32522601613
2023,Senior,Full-time,Data Scientist,140000,USD,140000,United States,Remote,United States,M,Data Science and Research,26265.175752901865
2023,Senior,Full-time,Data Engineer,194000,USD,194000,United States,In-person,United States,M,Data Engineering,42173.76090920573
2023,Senior,Full-time,Data Engineer,161000,USD,161000,United States,In-person,United States,M,Data Engineering,31727.03721409358
2023,Senior,Full-time,Business Intelligence Engineer,225000,USD,225000,United States,In-person,United States,M,BI and Visualization,46476.41293380584
2023,Senior,Full-time,Business Intelligence Engineer,156400,USD,156400,United States,In-person,United States,M,BI and Visualization,27016.3999334298
2023,Senior,Full-time,NLP Engineer,210000,USD,210000,United States,Remote,United States,M,Machine Learning and AI,45392.90407282178
2023,Senior,Full-time,NLP Engineer,160000,USD,160000,United States,Remote,United States,M,Machine Learning and AI,34114.12489312638
2023,Senior,Full-time,Data Analyst,153600,USD,153600,United States,Remote,United States,M,Data Analysis,33112.627338659884
2023,Senior,Full-time,Data Analyst,107500,USD,107500,United States,Remote,United States,M,Data Analysis,24740.738543430864
2023,Senior,Full-time,Data Engineer,185900,USD,185900,United States,In-person,United States,M,Data Engineering,38591.26433273476
2023,Senior,Full-time,Data Engineer,129300,USD,129300,United States,In-person,United States,M,Data Engineering,27545.889813498965
2023,Senior,Full-time,Data Scientist,145000,USD,145000,United States,Remote,United States,M,Data Science and Research,30020.800459231028
2023,Senior,Full-time,Data Scientist,120000,USD,120000,United States,Remote,United States,M,Data Science and Research,22839.026673665663
2023,Senior,Full-time,Data Analyst,206000,USD,206000,United States,In-person,United States,M,Data Analysis,40640.73937614145
2023,Senior,Full-time,Data Analyst,130000,USD,130000,United States,In-person,United States,M,Data Analysis,25649.07428375163
2023,Senior,Full-time,Data Analyst,153600,USD,153600,United States,Remote,United States,M,Data Analysis,33808.39285467874
2023,Senior,Full-time,Data Analyst,107500,USD,107500,United States,Remote,United States,M,Data Analysis,19663.200197706123
2023,Senior,Full-time,Data Engineer,146100,USD,146100,United Kingdom,In-person,United Kingdom,M,Data Engineering,23975.695380407826
2023,Senior,Full-time,Data Engineer,112400,USD,112400,United Kingdom,In-person,United Kingdom,M,Data Engineering,24689.583155897642
2023,Senior,Full-time,Data Engineer,241000,USD,241000,United States,In-person,United States,M,Data Engineering,52069.37530789695
2023,Senior,Full-time,Data Engineer,155000,USD,155000,United States,In-person,United States,M,Data Engineering,29551.071295176178
2023,Executive,Full-time,Data Engineer,194500,USD,194500,United States,In-person,United States,M,Data Engineering,33398.633895843035
2023,Executive,Full-time,Data Engineer,115500,USD,115500,United States,In-person,United States,M,Data Engineering,20512.815131871266
2023,Mid-level,Full-time,Data Specialist,110000,USD,110000,United States,In-person,United States,M,Data Management and Strategy,23951.83267802915
2023,Mid-level,Full-time,Data Specialist,70000,USD,70000,United States,In-person,United States,M,Data Management and Strategy,14106.794871201411
2023,Senior,Full-time,ML Engineer,199000,USD,199000,United States,Remote,United States,M,Machine Learning and AI,44668.052548912114
2023,Senior,Full-time,ML Engineer,145000,USD,145000,United States,Remote,United States,M,Machine Learning and AI,27069.654674918052
2023,Senior,Full-time,Data Scientist,200000,USD,200000,United States,Remote,United States,M,Data Science and Research,38634.905024589054
2023,Senior,Full-time,Data Scientist,170000,USD,170000,United States,Remote,United States,M,Data Science and Research,32284.169646454222
2023,Senior,Full-time,Data Scientist,150120,USD,150120,United States,Remote,United States,M,Data Science and Research,31007.50623657739
2023,Senior,Full-time,Data Scientist,120096,USD,120096,United States,Remote,United States,M,Data Science and Research,26763.121682246772
2023,Senior,Full-time,Machine Learning Engineer,253000,USD,253000,United States,Remote,United States,M,Machine Learning and AI,54377.4491319688
2023,Senior,Full-time,Machine Learning Engineer,168000,USD,168000,United States,Remote,United States,M,Machine Learning and AI,39617.94861582865
2023,Senior,Full-time,Data Scientist,200000,USD,200000,United States,Remote,United States,M,Data Science and Research,39709.85156082414
2023,Senior,Full-time,Data Scientist,170000,USD,170000,United States,Remote,United States,M,Data Science and Research,38242.11861209477
2023,Senior,Full-time,Decision Scientist,185900,USD,185900,United States,In-person,United States,M,Data Science and Research,37444.50959365347
2023,Senior,Full-time,Decision Scientist,129300,USD,129300,United States,In-person,United States,M,Data Science and Research,21081.657763566847
2023,Senior,Full-time,Analytics Engineer,178600,USD,178600,United States,In-person,United States,M,Leadership and Management,42742.24792308126
2023,Senior,Full-time,Analytics Engineer,142880,USD,142880,United States,In-person,United States,M,Leadership and Management,27887.10730783355
2023,Senior,Full-time,Data Science Manager,255000,USD,255000,United States,In-person,United States,M,Data Science and Research,50195.198128243
2023,Senior,Full-time,Data Science Manager,169000,USD,169000,United States,In-person,United States,M,Data Science and Research,35576.04667465501
2023,Mid-level,Full-time,Data Scientist,155000,USD,155000,United States,In-person,United States,M,Data Science and Research,25073.820100122182
2023,Mid-level,Full-time,Data Scientist,100000,USD,100000,United States,In-person,United States,M,Data Science and Research,21869.610825011045
2023,Mid-level,Full-time,Data Engineer,151410,USD,151410,United States,In-person,United States,M,Data Engineering,32843.69433331077
2023,Mid-level,Full-time,Data Engineer,144200,USD,144200,United States,In-person,United States,M,Data Engineering,29181.652095273166
2023,Entry-level,Full-time,Data Scientist,151410,USD,151410,United States,Remote,United States,M,Data Science and Research,31804.92558946984
2023,Entry-level,Full-time,Data Scientist,115360,USD,115360,United States,Remote,United States,M,Data Science and Research,22614.53512146624
2023,Senior,Full-time,Data Engineer,252000,USD,252000,United States,In-person,United States,M,Data Engineering,54258.300572097476
2023,Senior,Full-time,Data Engineer,129000,USD,129000,United States,In-person,United States,M,Data Engineering,28140.934507321635
2023,Mid-level,Full-time,Analytics Engineer,193170,USD,193170,United States,In-person,United States,M,Leadership and Management,39396.601056632506
2023,Mid-level,Full-time,Analytics Engineer,116480,USD,116480,United States,In-person,United States,M,Leadership and Management,26496.516781701084
2023,Mid-level,Full-time,Applied Scientist,250000,USD,250000,United States,In-person,United States,M,Data Science and Research,45053.349758314354
2023,Mid-level,Full-time,Applied Scientist,125000,USD,125000,United States,In-person,United States,M,Data Science and Research,22527.244050729376
2023,Senior,Full-time,Data Engineer,146000,USD,146000,United States,Remote,United States,M,Data Engineering,21967.20264251124
2023,Senior,Full-time,Data Engineer,94000,USD,94000,United States,Remote,United States,M,Data Engineering,20248.07803627557
2023,Executive,Full-time,Director of Data Science,200000,GBP,246080,United Kingdom,In-person,United Kingdom,M,Data Science and Research,48792.119421059666
2023,Executive,Full-time,Director of Data Science,165000,GBP,203016,United Kingdom,In-person,United Kingdom,M,Data Science and Research,37120.793650792926
2023,Executive,Full-time,Head of Data,110000,GBP,135344,United Kingdom,Remote,United Kingdom,M,Leadership and Management,28798.9662292583
2023,Executive,Full-time,Head of Data,90000,GBP,110736,United Kingdom,Remote,United Kingdom,M,Leadership and Management,21599.72045562326
2023,Senior,Full-time,Applied Scientist,260000,USD,260000,United States,In-person,United States,L,Data Science and Research,53213.573755891
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,United States,In-person,United States,L,Data Science and Research,29568.614400904826
2023,Executive,Full-time,Head of Data,329500,USD,329500,United States,In-person,United States,M,Leadership and Management,70340.70559583847
2023,Executive,Full-time,Head of Data,269600,USD,269600,United States,In-person,United States,M,Leadership and Management,62694.22356091735
2023,Senior,Full-time,Data Architect,250500,USD,250500,United States,In-person,United States,M,Data Architecture and Modeling,53865.99955753164
2023,Senior,Full-time,Data Architect,159500,USD,159500,United States,In-person,United States,M,Data Architecture and Modeling,29385.19172766309
2023,Entry-level,Full-time,Data Analyst,115000,USD,115000,United States,In-person,United States,M,Data Analysis,21141.092148978092
2023,Entry-level,Full-time,Data Analyst,105000,USD,105000,United States,In-person,United States,M,Data Analysis,18115.432274141247
2023,Senior,Full-time,Research Scientist,250000,USD,250000,United States,In-person,United States,M,Data Science and Research,47977.00393350541
2023,Senior,Full-time,Research Scientist,170000,USD,170000,United States,In-person,United States,M,Data Science and Research,37495.41433753735
2023,Senior,Full-time,Research Scientist,198800,USD,198800,United States,In-person,United States,M,Data Science and Research,33721.321050285536
2023,Senior,Full-time,Research Scientist,105200,USD,105200,United States,In-person,United States,M,Data Science and Research,20022.084463399373
2023,Entry-level,Full-time,Data Analyst,94035,USD,94035,United States,Remote,United States,M,Data Analysis,19963.76817511485
2023,Entry-level,Full-time,Data Analyst,57920,USD,57920,United States,Remote,United States,M,Data Analysis,12535.765139896139
2023,Senior,Full-time,Applied Scientist,222200,USD,222200,United States,In-person,United States,L,Data Science and Research,45002.87200259239
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,United States,In-person,United States,L,Data Science and Research,28764.680113510396
2023,Senior,Full-time,Data Analyst,113600,USD,113600,United States,In-person,United States,M,Data Analysis,27505.372176010034
2023,Senior,Full-time,Data Analyst,60000,USD,60000,United States,In-person,United States,M,Data Analysis,13073.387506977107
2023,Senior,Full-time,Data Engineer,150000,USD,150000,United States,Remote,United States,M,Data Engineering,27638.54734938288
2023,Senior,Full-time,Data Engineer,130000,USD,130000,United States,Remote,United States,M,Data Engineering,22367.229142981778
2023,Senior,Full-time,Data Scientist,256000,USD,256000,United States,Remote,United States,M,Data Science and Research,52875.87649001677
2023,Senior,Full-time,Data Scientist,160000,USD,160000,United States,Remote,United States,M,Data Science and Research,34542.89420938449
2023,Senior,Full-time,Data Engineer,180000,USD,180000,United States,Remote,United States,M,Data Engineering,34502.328338637395
2023,Senior,Full-time,Data Engineer,165000,USD,165000,United States,Remote,United States,M,Data Engineering,35347.205459059805
2023,Senior,Full-time,Data Analyst,116000,USD,116000,United States,Remote,United States,M,Data Analysis,23105.951837653993
2023,Senior,Full-time,Data Analyst,78000,USD,78000,United States,Remote,United States,M,Data Analysis,12941.049210755193
2023,Senior,Full-time,Computer Vision Engineer,245000,USD,245000,United Kingdom,In-person,United Kingdom,M,Machine Learning and AI,51860.392078266836
2023,Senior,Full-time,Computer Vision Engineer,210000,USD,210000,United Kingdom,In-person,United Kingdom,M,Machine Learning and AI,37768.13109448202
2023,Senior,Full-time,Data Analyst,115934,USD,115934,United States,Remote,United States,M,Data Analysis,24868.27221012376
2023,Senior,Full-time,Data Analyst,81666,USD,81666,United States,Remote,United States,M,Data Analysis,17879.494968788113
2023,Senior,Full-time,Machine Learning Engineer,283200,USD,283200,United States,In-person,United States,M,Machine Learning and AI,59510.135085662194
2023,Senior,Full-time,Machine Learning Engineer,188800,USD,188800,United States,In-person,United States,M,Machine Learning and AI,43971.328328019736
2023,Senior,Full-time,Research Scientist,220000,USD,220000,United States,In-person,United States,M,Data Science and Research,46257.68457175528
2023,Senior,Full-time,Research Scientist,150000,USD,150000,United States,In-person,United States,M,Data Science and Research,30978.02856873632
2023,Senior,Full-time,Applied Scientist,192000,USD,192000,United States,Remote,United States,M,Data Science and Research,40383.43212776643
2023,Senior,Full-time,Applied Scientist,164000,USD,164000,United States,Remote,United States,M,Data Science and Research,33331.267682862606
2023,Mid-level,Freelance,Business Data Analyst,36000,USD,36000,Ghana,In-person,Ghana,S,Data Analysis,8578.278876255543
2023,Senior,Full-time,Research Scientist,205640,USD,205640,United States,In-person,United States,M,Data Science and Research,43946.127484446806
2023,Senior,Full-time,Research Scientist,142600,USD,142600,United States,In-person,United States,M,Data Science and Research,36139.014208133456
2023,Senior,Full-time,Data Engineer,193200,USD,193200,United States,Remote,United States,M,Data Engineering,33765.24264380721
2023,Senior,Full-time,Data Engineer,156400,USD,156400,United States,Remote,United States,M,Data Engineering,31478.23863668533
2023,Senior,Full-time,Machine Learning Engineer,196000,USD,196000,United States,In-person,United States,M,Machine Learning and AI,36799.97652081758
2023,Senior,Full-time,Machine Learning Engineer,121000,USD,121000,United States,In-person,United States,M,Machine Learning and AI,25909.574148736483
2023,Senior,Full-time,Data Engineer,72000,USD,72000,Argentina,Remote,Argentina,M,Data Engineering,14185.342789963268
2023,Senior,Full-time,Data Engineer,48000,USD,48000,Argentina,Remote,Argentina,M,Data Engineering,9908.592871135377
2023,Senior,Full-time,Data Engineer,165000,USD,165000,United States,In-person,United States,M,Data Engineering,31869.187765003036
2023,Senior,Full-time,Data Engineer,132300,USD,132300,United States,In-person,United States,M,Data Engineering,27374.790613646983
2023,Senior,Full-time,Data Scientist,244000,USD,244000,Canada,In-person,Canada,M,Data Science and Research,46514.79224726467
2023,Senior,Full-time,Data Scientist,197000,USD,197000,Canada,In-person,Canada,M,Data Science and Research,40550.05296764622
2023,Senior,Full-time,Data Science Manager,328000,USD,328000,United States,In-person,United States,M,Data Science and Research,68650.73305023674
2023,Senior,Full-time,Data Science Manager,211000,USD,211000,United States,In-person,United States,M,Data Science and Research,42727.394266085124
2023,Senior,Full-time,Data Scientist,237000,USD,237000,United States,Remote,United States,M,Data Science and Research,50054.08501460669
2023,Senior,Full-time,Data Scientist,201450,USD,201450,United States,Remote,United States,M,Data Science and Research,43024.174541465036
2023,Senior,Full-time,ML Engineer,229000,USD,229000,United States,In-person,United States,M,Machine Learning and AI,43947.139814911476
2023,Senior,Full-time,ML Engineer,206000,USD,206000,United States,In-person,United States,M,Machine Learning and AI,43957.286329413415
2023,Senior,Full-time,Data Scientist,231000,USD,231000,United States,Remote,United States,M,Data Science and Research,48481.459935885236
2023,Senior,Full-time,Data Scientist,134000,USD,134000,United States,Remote,United States,M,Data Science and Research,30072.118261904103
2023,Senior,Full-time,ML Engineer,183750,USD,183750,United States,In-person,United States,M,Machine Learning and AI,37131.05317077039
2023,Senior,Full-time,ML Engineer,165400,USD,165400,United States,In-person,United States,M,Machine Learning and AI,35387.543860934544
2023,Mid-level,Full-time,Data Engineer,175000,USD,175000,United States,In-person,United States,M,Data Engineering,32656.43098700801
2023,Mid-level,Full-time,Data Engineer,125000,USD,125000,United States,In-person,United States,M,Data Engineering,21772.722765268143
2023,Senior,Full-time,Analytics Engineer,152900,USD,152900,United Kingdom,Remote,United Kingdom,M,Leadership and Management,31175.88584051697
2023,Senior,Full-time,Analytics Engineer,117700,USD,117700,United Kingdom,Remote,United Kingdom,M,Leadership and Management,23997.20613565357
2023,Senior,Full-time,Data Scientist,285800,USD,285800,United States,In-person,United States,M,Data Science and Research,53302.689384129
2023,Senior,Full-time,Data Scientist,154600,USD,154600,United States,In-person,United States,M,Data Science and Research,24745.172594451284
2023,Senior,Full-time,Data Operations Engineer,289120,USD,289120,United States,In-person,United States,M,Data Quality and Operations,71735.1279677013
2023,Senior,Full-time,Data Operations Engineer,192400,USD,192400,United States,In-person,United States,M,Data Quality and Operations,40866.06192542379
2023,Mid-level,Full-time,Staff Data Analyst,179998,USD,179998,Saudi Arabia,Remote,Saudi Arabia,S,Data Analysis,37357.85829590054
2023,Mid-level,Full-time,Data Scientist,35000,USD,35000,India,In-person,India,L,Data Science and Research,8086.752236538312
2023,Senior,Full-time,Data Engineer,230000,USD,230000,United States,In-person,United States,M,Data Engineering,39258.5752460063
2023,Senior,Full-time,Data Engineer,166000,USD,166000,United States,In-person,United States,M,Data Engineering,34410.12021635238
2023,Mid-level,Full-time,AWS Data Architect,258000,USD,258000,United States,Remote,United States,L,Data Architecture and Modeling,51519.903353254056
2023,Senior,Full-time,Data Scientist,225000,USD,225000,United States,In-person,United States,M,Data Science and Research,50393.53076643639
2023,Senior,Full-time,Data Scientist,156400,USD,156400,United States,In-person,United States,M,Data Science and Research,29973.079204888418
2023,Senior,Full-time,Data Engineer,190000,USD,190000,United States,Remote,United States,M,Data Engineering,31558.382452856735
2023,Senior,Full-time,Data Engineer,150000,USD,150000,United States,Remote,United States,M,Data Engineering,32463.223070211003
2023,Senior,Full-time,Data Scientist,196000,USD,196000,United States,In-person,United States,M,Data Science and Research,32247.202730573757
2023,Senior,Full-time,Data Scientist,121000,USD,121000,United States,In-person,United States,M,Data Science and Research,21636.130114235708
2023,Senior,Full-time,Data Scientist,219000,USD,219000,United States,In-person,United States,M,Data Science and Research,46990.62486201105
2023,Senior,Full-time,Data Scientist,141000,USD,141000,United States,In-person,United States,M,Data Science and Research,31468.900708530244
2023,Senior,Full-time,Data Engineer,230000,USD,230000,United States,In-person,United States,M,Data Engineering,47295.14777019548
2023,Senior,Full-time,Data Engineer,206000,USD,206000,United States,In-person,United States,M,Data Engineering,39574.60062090437
2023,Senior,Full-time,Applied Scientist,192000,USD,192000,United States,In-person,United States,M,Data Science and Research,30776.255512068507
2023,Senior,Full-time,Applied Scientist,164000,USD,164000,United States,In-person,United States,M,Data Science and Research,31349.117490429868
2023,Mid-level,Full-time,ML Engineer,300000,USD,300000,Australia,In-person,Australia,M,Machine Learning and AI,54362.47142815931
2023,Mid-level,Full-time,ML Engineer,260000,USD,260000,Australia,In-person,Australia,M,Machine Learning and AI,50334.34809188404
2023,Senior,Full-time,Data Analyst,147000,USD,147000,United States,Remote,United States,M,Data Analysis,26688.389206902924
2023,Senior,Full-time,Data Analyst,92000,USD,92000,United States,Remote,United States,M,Data Analysis,17425.237984122574
2023,Senior,Full-time,Machine Learning Engineer,200000,USD,200000,United States,In-person,United States,M,Machine Learning and AI,46653.90297174552
2023,Senior,Full-time,Machine Learning Engineer,140000,USD,140000,United States,In-person,United States,M,Machine Learning and AI,20925.89243579146
2023,Mid-level,Full-time,Data Manager,110000,USD,110000,United States,In-person,United States,M,Leadership and Management,17008.104680833563
2023,Mid-level,Full-time,Data Manager,70000,USD,70000,United States,In-person,United States,M,Leadership and Management,14730.363675192684
2023,Senior,Full-time,Data Engineer,284310,USD,284310,United States,In-person,United States,M,Data Engineering,54702.888780783105
2023,Senior,Full-time,Data Engineer,153090,USD,153090,United States,In-person,United States,M,Data Engineering,27333.57243645666
2023,Senior,Full-time,Machine Learning Engineer,261500,USD,261500,United States,In-person,United States,L,Machine Learning and AI,45505.77799413148
2023,Senior,Full-time,Machine Learning Engineer,134500,USD,134500,United States,In-person,United States,L,Machine Learning and AI,27383.522984945903
2023,Entry-level,Contract,Product Data Analyst,83200,USD,83200,United States,Hybrid,United States,S,Data Analysis,17085.82390859755
2023,Senior,Full-time,Data Engineer,204500,USD,204500,Germany,In-person,Germany,M,Data Engineering,44050.063590376696
2023,Senior,Full-time,Data Engineer,142200,USD,142200,Germany,In-person,Germany,M,Data Engineering,32192.69323843743
2023,Senior,Full-time,Data Analyst,145000,USD,145000,United States,Remote,United States,M,Data Analysis,27765.02592330438
2023,Senior,Full-time,Data Analyst,106000,USD,106000,United States,Remote,United States,M,Data Analysis,21397.648212101663
2023,Senior,Full-time,Data Scientist,190000,USD,190000,United States,Remote,United States,M,Data Science and Research,37616.70798155245
2023,Senior,Full-time,Data Scientist,160000,USD,160000,United States,Remote,United States,M,Data Science and Research,31831.052953687016
2023,Senior,Full-time,Analytics Engineer,275300,USD,275300,United States,Remote,United States,M,Leadership and Management,53727.05955679948
2023,Senior,Full-time,Analytics Engineer,183500,USD,183500,United States,Remote,United States,M,Leadership and Management,32164.33112606461
2023,Mid-level,Full-time,Data Engineer,120000,GBP,147648,United Kingdom,In-person,United Kingdom,M,Data Engineering,30175.74640818531
2023,Mid-level,Full-time,Data Engineer,100000,GBP,123040,United Kingdom,In-person,United Kingdom,M,Data Engineering,25216.88800284861
2023,Senior,Full-time,ETL Developer,182850,USD,182850,United States,Remote,United States,M,Data Engineering,36903.24081050268
2023,Senior,Full-time,ETL Developer,113000,USD,113000,United States,Remote,United States,M,Data Engineering,24714.54311289707
2023,Senior,Full-time,Business Intelligence Engineer,202800,USD,202800,United States,In-person,United States,L,BI and Visualization,43254.142823426875
2023,Senior,Full-time,Business Intelligence Engineer,104300,USD,104300,United States,In-person,United States,L,BI and Visualization,17107.61154210871
2023,Senior,Full-time,Data Engineer,215000,USD,215000,United States,In-person,United States,M,Data Engineering,38796.59989392745
2023,Senior,Full-time,Data Engineer,175000,USD,175000,United States,In-person,United States,M,Data Engineering,38524.05859894008
2023,Executive,Full-time,Data Scientist,228856,USD,228856,United Kingdom,Remote,United Kingdom,M,Data Science and Research,43751.48255263323
2023,Executive,Full-time,Data Scientist,144540,USD,144540,United Kingdom,Remote,United Kingdom,M,Data Science and Research,29668.489809517992
2023,Mid-level,Full-time,Data Engineer,162500,USD,162500,United States,In-person,United States,M,Data Engineering,31545.062223869787
2023,Mid-level,Full-time,Data Engineer,130000,USD,130000,United States,In-person,United States,M,Data Engineering,29223.62196670589
2023,Mid-level,Full-time,Data Scientist,140000,USD,140000,United States,Remote,United States,M,Data Science and Research,28428.5159535786
2023,Mid-level,Full-time,Data Scientist,115000,USD,115000,United States,Remote,United States,M,Data Science and Research,23211.462580485935
2023,Senior,Full-time,Data Engineer,136600,USD,136600,United States,Remote,United States,M,Data Engineering,23236.74460708716
